Order_ID,Order_Date,Customer_ID,Product,Region,Quantity,Unit_Price,Discount,Payment_Method,Category,Revenue,Month
10559,2025-10-10,1067,Smartphone,East,1,500,0.2,Credit Card,Electronics,400.0,2025-10
10560,2025-06-20,1065,Smartphone,West,2,1000,0.15,Net Banking,Electronics,1700.0,2025-06
10561,2025-02-28,1161,Monitor,South,2,10000,0.2,UPI,Electronics,16000.0,2025-02
10562,2025-02-01,1168,Monitor,West,4,5000,0.0,UPI,Electronics,20000.0,2025-02
10563,2025-06-10,1074,Smartphone,East,4,5000,0.1,Debit Card,Electronics,18000.0,2025-06
10564,2025-10-11,1043,Tablet,West,4,500,0.0,Net Banking,Electronics,2000.0,2025-10
10565,2025-04-16,1044,Monitor,South,2,1500,0.0,Credit Card,Electronics,3000.0,2025-04
10566,2025-04-15,1029,Headphones,North,3,25000,0.05,Net Banking,Accessories,71250.0,2025-04
10567,2025-08-16,1141,Mouse,West,5,500,0.1,Net Banking,Accessories,2250.0,2025-08
10568,2025-07-07,1012,Smartphone,West,3,1000,0.0,Credit Card,Electronics,3000.0,2025-07
10569,2025-03-11,1095,Smartwatch,South,3,25000,0.15,Net Banking,Wearables,63750.0,2025-03
10570,2025-11-14,1046,Monitor,South,2,1500,0.0,Credit Card,Electronics,3000.0,2025-11
10571,2025-10-17,1130,Smartphone,West,3,1000,0.15,Credit Card,Electronics,2550.0,2025-10
10572,2025-03-28,1035,Keyboard,East,1,50000,0.05,Net Banking,Accessories,47500.0,2025-03
10573,2025-12-28,1081,Laptop,West,4,10000,0.0,Net Banking,Electronics,40000.0,2025-12
10574,2025-02-25,1090,Mouse,South,1,1000,0.2,UPI,Accessories,800.0,2025-02
10575,2025-04-23,1008,Smartphone,North,5,10000,0.05,UPI,Electronics,47500.0,2025-04
10576,2025-01-13,1093,Laptop,North,4,25000,0.15,Debit Card,Electronics,85000.0,2025-01
10577,2025-01-18,1154,Monitor,East,3,10000,0.05,Debit Card,Electronics,28500.0,2025-01
10578,2025-07-01,1090,Laptop,West,5,25000,0.0,Net Banking,Electronics,125000.0,2025-07
10579,2025-04-23,1162,Mouse,North,4,25000,0.1,Credit Card,Accessories,90000.0,2025-04
10580,2025-08-17,1115,Smartphone,West,3,25000,0.1,Debit Card,Electronics,67500.0,2025-08
10581,2025-06-20,1105,Keyboard,South,1,25000,0.15,Net Banking,Accessories,21250.0,2025-06
10582,2025-10-22,1135,Tablet,North,4,25000,0.15,Debit Card,Electronics,85000.0,2025-10
10583,2025-07-08,1196,Monitor,East,3,1000,0.1,Credit Card,Electronics,2700.0,2025-07
10584,2025-03-20,1058,Smartphone,South,1,25000,0.15,Net Banking,Electronics,21250.0,2025-03
10585,2025-05-26,1114,Mouse,East,5,1000,0.05,Credit Card,Accessories,4750.0,2025-05
10586,2025-07-01,1075,Monitor,South,5,25000,0.2,Net Banking,Electronics,100000.0,2025-07
10587,2025-10-13,1157,Headphones,North,5,10000,0.2,Debit Card,Accessories,40000.0,2025-10
10588,2025-09-07,1120,Laptop,East,5,50000,0.05,UPI,Electronics,237500.0,2025-09
10589,2025-12-20,1164,Tablet,East,2,25000,0.2,Debit Card,Electronics,40000.0,2025-12
10590,2025-11-10,1021,Mouse,South,4,1500,0.0,Debit Card,Accessories,6000.0,2025-11
10591,2025-07-15,1164,Headphones,East,4,25000,0.05,UPI,Accessories,95000.0,2025-07
10592,2025-11-19,1138,Smartwatch,South,2,25000,0.15,UPI,Wearables,42500.0,2025-11
10593,2025-03-12,1101,Smartphone,South,3,10000,0.05,Net Banking,Electronics,28500.0,2025-03
10594,2025-09-05,1152,Keyboard,South,3,5000,0.1,Net Banking,Accessories,13500.0,2025-09
10595,2025-05-26,1192,Monitor,South,5,10000,0.15,Credit Card,Electronics,42500.0,2025-05
10596,2025-04-16,1177,Laptop,North,1,1500,0.1,Credit Card,Electronics,1350.0,2025-04
10597,2025-09-20,1099,Monitor,South,3,5000,0.15,Debit Card,Electronics,12750.0,2025-09
10598,2025-10-23,1036,Tablet,West,1,500,0.2,UPI,Electronics,400.0,2025-10
10599,2025-03-11,1096,Smartphone,East,4,500,0.05,Credit Card,Electronics,1900.0,2025-03
10600,2025-07-12,1152,Monitor,West,1,1500,0.0,Debit Card,Electronics,1500.0,2025-07
10601,2025-03-09,1151,Laptop,North,4,10000,0.15,UPI,Electronics,34000.0,2025-03
10602,2025-11-01,1190,Smartphone,West,2,1000,0.15,Net Banking,Electronics,1700.0,2025-11
10603,2025-02-21,1037,Monitor,East,2,1500,0.1,Debit Card,Electronics,2700.0,2025-02
10604,2025-12-29,1012,Keyboard,West,5,50000,0.2,Net Banking,Accessories,200000.0,2025-12
10605,2025-10-12,1113,Mouse,North,3,5000,0.1,Credit Card,Accessories,13500.0,2025-10
10606,2025-11-30,1183,Smartphone,South,5,5000,0.1,Credit Card,Electronics,22500.0,2025-11
10607,2025-01-09,1013,Mouse,West,4,25000,0.2,UPI,Accessories,80000.0,2025-01
10608,2025-09-08,1023,Smartwatch,North,5,500,0.0,Debit Card,Wearables,2500.0,2025-09
10609,2025-11-28,1099,Smartphone,North,1,5000,0.1,Net Banking,Electronics,4500.0,2025-11
10610,2025-10-25,1105,Keyboard,East,4,1500,0.1,UPI,Accessories,5400.0,2025-10
10611,2025-07-03,1030,Mouse,East,2,5000,0.15,Credit Card,Accessories,8500.0,2025-07
10612,2025-06-28,1017,Headphones,West,3,1500,0.2,Credit Card,Accessories,3600.0,2025-06
10613,2025-07-17,1113,Laptop,South,4,1000,0.05,Debit Card,Electronics,3800.0,2025-07
10614,2025-05-08,1062,Headphones,North,4,25000,0.0,Net Banking,Accessories,100000.0,2025-05
10615,2025-01-20,1084,Monitor,West,1,500,0.0,Debit Card,Electronics,500.0,2025-01
10616,2025-11-24,1112,Keyboard,North,3,5000,0.2,Net Banking,Accessories,12000.0,2025-11
10617,2025-03-06,1086,Headphones,North,2,1500,0.15,Net Banking,Accessories,2550.0,2025-03
10618,2025-07-01,1141,Smartphone,South,4,10000,0.15,Debit Card,Electronics,34000.0,2025-07
10619,2025-08-29,1187,Monitor,South,4,500,0.2,UPI,Electronics,1600.0,2025-08
10620,2025-01-24,1019,Monitor,West,1,1000,0.15,Debit Card,Electronics,850.0,2025-01
10621,2025-03-24,1177,Headphones,South,5,1500,0.0,Debit Card,Accessories,7500.0,2025-03
10622,2025-11-15,1100,Smartwatch,South,2,50000,0.0,Credit Card,Wearables,100000.0,2025-11
10623,2025-07-04,1140,Headphones,West,3,50000,0.05,Credit Card,Accessories,142500.0,2025-07
10624,2025-11-12,1189,Smartwatch,South,4,25000,0.2,Debit Card,Wearables,80000.0,2025-11
10625,2025-04-09,1147,Keyboard,East,4,25000,0.1,Debit Card,Accessories,90000.0,2025-04
10626,2025-03-03,1076,Laptop,North,2,1000,0.1,Credit Card,Electronics,1800.0,2025-03
10627,2025-10-13,1009,Headphones,North,5,1000,0.05,Net Banking,Accessories,4750.0,2025-10
10628,2025-01-22,1199,Tablet,North,4,25000,0.05,Debit Card,Electronics,95000.0,2025-01
10629,2025-07-31,1028,Smartwatch,North,2,5000,0.15,UPI,Wearables,8500.0,2025-07
10630,2025-05-06,1128,Headphones,West,1,5000,0.05,UPI,Accessories,4750.0,2025-05
10631,2025-02-11,1052,Mouse,North,5,1500,0.05,UPI,Accessories,7125.0,2025-02
10632,2025-04-08,1083,Smartphone,North,3,10000,0.1,Debit Card,Electronics,27000.0,2025-04
10633,2025-01-31,1111,Tablet,North,4,1500,0.15,Net Banking,Electronics,5100.0,2025-01
10634,2025-06-07,1144,Tablet,North,2,10000,0.05,Net Banking,Electronics,19000.0,2025-06
10635,2025-04-22,1117,Smartwatch,East,1,1000,0.05,Credit Card,Wearables,950.0,2025-04
10636,2025-09-04,1069,Mouse,North,3,500,0.15,Debit Card,Accessories,1275.0,2025-09
10637,2025-05-02,1099,Mouse,East,2,1500,0.2,Net Banking,Accessories,2400.0,2025-05
10638,2025-09-30,1140,Monitor,West,2,1500,0.15,Debit Card,Electronics,2550.0,2025-09
10639,2025-10-21,1025,Smartwatch,South,3,10000,0.1,Credit Card,Wearables,27000.0,2025-10
10640,2025-07-26,1180,Laptop,North,1,1000,0.2,Credit Card,Electronics,800.0,2025-07
10641,2025-04-20,1123,Smartphone,South,1,1000,0.0,Credit Card,Electronics,1000.0,2025-04
10642,2025-10-05,1053,Keyboard,South,5,50000,0.15,UPI,Accessories,212500.0,2025-10
10643,2025-02-25,1151,Tablet,West,4,10000,0.1,Debit Card,Electronics,36000.0,2025-02
10644,2025-02-26,1144,Keyboard,South,3,1000,0.2,Credit Card,Accessories,2400.0,2025-02
10645,2025-10-18,1057,Headphones,East,3,25000,0.15,Debit Card,Accessories,63750.0,2025-10
10646,2025-04-24,1039,Headphones,South,3,5000,0.05,UPI,Accessories,14250.0,2025-04
10647,2025-11-04,1109,Keyboard,South,1,50000,0.15,UPI,Accessories,42500.0,2025-11
10648,2025-12-07,1181,Headphones,South,4,25000,0.0,Credit Card,Accessories,100000.0,2025-12
10649,2025-07-17,1042,Laptop,North,5,500,0.15,Credit Card,Electronics,2125.0,2025-07
10650,2025-11-17,1186,Mouse,North,2,1500,0.2,Net Banking,Accessories,2400.0,2025-11
10651,2025-06-28,1167,Headphones,East,2,50000,0.2,Debit Card,Accessories,80000.0,2025-06
10652,2025-08-07,1142,Monitor,East,3,500,0.15,Credit Card,Electronics,1275.0,2025-08
10653,2025-10-04,1122,Headphones,North,4,1500,0.2,Net Banking,Accessories,4800.0,2025-10
10654,2025-01-16,1133,Smartphone,East,1,5000,0.05,Debit Card,Electronics,4750.0,2025-01
10655,2025-03-02,1163,Laptop,North,4,1000,0.15,Credit Card,Electronics,3400.0,2025-03
10656,2025-02-23,1075,Smartphone,West,4,25000,0.05,Net Banking,Electronics,95000.0,2025-02
10657,2025-06-17,1146,Smartphone,South,1,10000,0.05,Net Banking,Electronics,9500.0,2025-06
10658,2025-01-26,1076,Monitor,South,3,25000,0.1,Debit Card,Electronics,67500.0,2025-01
10659,2025-12-02,1009,Laptop,East,4,5000,0.15,Net Banking,Electronics,17000.0,2025-12
10660,2025-03-06,1074,Laptop,North,2,500,0.2,Debit Card,Electronics,800.0,2025-03
10661,2025-04-10,1186,Smartwatch,North,1,10000,0.05,Debit Card,Wearables,9500.0,2025-04
10662,2025-03-15,1145,Laptop,East,5,1000,0.1,Debit Card,Electronics,4500.0,2025-03
10663,2025-07-11,1007,Laptop,North,3,5000,0.15,UPI,Electronics,12750.0,2025-07
10664,2025-06-20,1174,Laptop,West,1,10000,0.15,Net Banking,Electronics,8500.0,2025-06
10665,2025-09-30,1141,Monitor,South,5,5000,0.0,Debit Card,Electronics,25000.0,2025-09
10666,2025-07-06,1168,Headphones,East,5,5000,0.0,Credit Card,Accessories,25000.0,2025-07
10667,2025-01-23,1170,Smartwatch,East,4,1000,0.05,UPI,Wearables,3800.0,2025-01
10668,2025-06-30,1137,Smartphone,North,4,50000,0.0,UPI,Electronics,200000.0,2025-06
10669,2025-11-23,1178,Laptop,East,4,1500,0.05,Net Banking,Electronics,5700.0,2025-11
10670,2025-04-18,1027,Tablet,West,1,10000,0.2,Debit Card,Electronics,8000.0,2025-04
10671,2025-12-01,1122,Headphones,North,1,1000,0.05,Net Banking,Accessories,950.0,2025-12
10672,2025-06-11,1194,Headphones,North,3,5000,0.0,UPI,Accessories,15000.0,2025-06
10673,2025-10-29,1005,Smartphone,North,4,1000,0.2,Debit Card,Electronics,3200.0,2025-10
10674,2025-07-25,1029,Monitor,North,5,50000,0.0,Credit Card,Electronics,250000.0,2025-07
10675,2025-03-19,1165,Keyboard,West,2,1500,0.05,Debit Card,Accessories,2850.0,2025-03
10676,2025-01-16,1166,Keyboard,North,3,25000,0.1,UPI,Accessories,67500.0,2025-01
10677,2025-11-23,1083,Headphones,East,1,10000,0.15,Credit Card,Accessories,8500.0,2025-11
10678,2025-04-06,1136,Mouse,West,3,1500,0.0,Debit Card,Accessories,4500.0,2025-04
10679,2025-05-27,1109,Mouse,South,3,500,0.05,Credit Card,Accessories,1425.0,2025-05
10680,2025-01-02,1065,Smartphone,South,3,10000,0.2,Credit Card,Electronics,24000.0,2025-01
10681,2025-01-10,1086,Keyboard,East,3,1500,0.0,UPI,Accessories,4500.0,2025-01
10682,2025-05-05,1145,Headphones,East,2,5000,0.0,Credit Card,Accessories,10000.0,2025-05
10683,2025-03-22,1071,Monitor,West,4,10000,0.15,Net Banking,Electronics,34000.0,2025-03
10684,2025-05-20,1045,Keyboard,South,5,10000,0.05,UPI,Accessories,47500.0,2025-05
10685,2025-11-22,1132,Headphones,South,3,1000,0.1,Net Banking,Accessories,2700.0,2025-11
10686,2025-05-30,1036,Headphones,South,3,5000,0.2,Credit Card,Accessories,12000.0,2025-05
10687,2025-10-15,1070,Laptop,South,3,500,0.05,Net Banking,Electronics,1425.0,2025-10
10688,2025-12-27,1159,Monitor,South,4,25000,0.2,Debit Card,Electronics,80000.0,2025-12
10689,2025-12-06,1019,Laptop,North,1,50000,0.0,Credit Card,Electronics,50000.0,2025-12
10690,2025-05-09,1189,Smartphone,East,1,1500,0.15,Debit Card,Electronics,1275.0,2025-05
10691,2025-08-27,1108,Laptop,North,2,1000,0.15,Net Banking,Electronics,1700.0,2025-08
10692,2025-02-27,1182,Tablet,South,1,1500,0.1,Debit Card,Electronics,1350.0,2025-02
10693,2025-07-17,1167,Laptop,West,3,500,0.15,Credit Card,Electronics,1275.0,2025-07
10694,2025-07-30,1091,Tablet,West,3,500,0.0,Debit Card,Electronics,1500.0,2025-07
10695,2025-02-14,1090,Keyboard,South,3,10000,0.1,Net Banking,Accessories,27000.0,2025-02
10696,2025-04-07,1019,Mouse,South,2,50000,0.05,Net Banking,Accessories,95000.0,2025-04
10697,2025-10-06,1039,Smartwatch,West,3,500,0.15,Net Banking,Wearables,1275.0,2025-10
10698,2025-01-23,1126,Smartwatch,North,1,1500,0.1,Credit Card,Wearables,1350.0,2025-01
10699,2025-12-01,1195,Headphones,North,4,5000,0.0,Net Banking,Accessories,20000.0,2025-12
10700,2025-02-13,1173,Smartwatch,South,4,5000,0.2,Credit Card,Wearables,16000.0,2025-02
10701,2025-01-27,1141,Tablet,North,5,10000,0.2,Debit Card,Electronics,40000.0,2025-01
10702,2025-10-09,1126,Monitor,West,1,25000,0.0,Net Banking,Electronics,25000.0,2025-10
10703,2025-04-07,1058,Laptop,North,3,1500,0.0,Debit Card,Electronics,4500.0,2025-04
10704,2025-02-05,1148,Tablet,South,4,1500,0.2,UPI,Electronics,4800.0,2025-02
10705,2025-04-19,1200,Monitor,West,1,500,0.1,Debit Card,Electronics,450.0,2025-04
10706,2025-02-24,1061,Mouse,North,4,50000,0.2,UPI,Accessories,160000.0,2025-02
10707,2025-07-11,1127,Smartwatch,East,3,1500,0.0,Debit Card,Wearables,4500.0,2025-07
10708,2025-08-07,1105,Mouse,West,4,1000,0.15,Credit Card,Accessories,3400.0,2025-08
10709,2025-07-04,1167,Smartwatch,West,5,25000,0.05,Debit Card,Wearables,118750.0,2025-07
10710,2025-03-10,1001,Laptop,East,5,500,0.15,Credit Card,Electronics,2125.0,2025-03
10711,2025-11-13,1131,Smartphone,East,4,1000,0.15,Credit Card,Electronics,3400.0,2025-11
10712,2025-05-10,1092,Laptop,West,1,10000,0.0,Net Banking,Electronics,10000.0,2025-05
10713,2025-02-24,1190,Keyboard,East,1,5000,0.2,Credit Card,Accessories,4000.0,2025-02
10714,2025-04-07,1191,Tablet,South,1,10000,0.1,UPI,Electronics,9000.0,2025-04
10715,2025-12-02,1113,Headphones,South,4,5000,0.15,Net Banking,Accessories,17000.0,2025-12
10716,2025-03-28,1153,Smartphone,South,1,10000,0.2,Net Banking,Electronics,8000.0,2025-03
10717,2025-10-21,1056,Laptop,West,3,1500,0.1,Debit Card,Electronics,4050.0,2025-10
10718,2025-04-29,1161,Monitor,East,5,1000,0.15,Credit Card,Electronics,4250.0,2025-04
10719,2025-07-27,1166,Smartphone,East,3,5000,0.1,Credit Card,Electronics,13500.0,2025-07
10720,2025-11-30,1117,Tablet,North,1,500,0.2,UPI,Electronics,400.0,2025-11
10721,2025-06-03,1134,Smartwatch,North,3,1000,0.05,Debit Card,Wearables,2850.0,2025-06
10722,2025-02-04,1058,Smartphone,East,1,500,0.2,Debit Card,Electronics,400.0,2025-02
10723,2025-03-20,1044,Smartwatch,East,4,1000,0.0,Net Banking,Wearables,4000.0,2025-03
10724,2025-03-08,1173,Tablet,East,3,1000,0.1,Net Banking,Electronics,2700.0,2025-03
10725,2025-12-09,1160,Laptop,West,4,10000,0.05,Net Banking,Electronics,38000.0,2025-12
10726,2025-02-03,1173,Tablet,East,4,5000,0.1,UPI,Electronics,18000.0,2025-02
10727,2025-04-07,1061,Smartphone,North,2,5000,0.1,UPI,Electronics,9000.0,2025-04
10728,2025-06-18,1047,Monitor,West,1,50000,0.15,Net Banking,Electronics,42500.0,2025-06
10729,2025-06-18,1149,Mouse,East,5,1000,0.0,Debit Card,Accessories,5000.0,2025-06
10730,2025-05-31,1080,Smartphone,North,1,1500,0.1,UPI,Electronics,1350.0,2025-05
10731,2025-03-12,1118,Tablet,West,5,1500,0.2,Debit Card,Electronics,6000.0,2025-03
10732,2025-01-03,1164,Mouse,East,1,500,0.2,Debit Card,Accessories,400.0,2025-01
10733,2025-11-10,1147,Tablet,East,4,500,0.15,Credit Card,Electronics,1700.0,2025-11
10734,2025-02-01,1020,Monitor,East,3,10000,0.0,Net Banking,Electronics,30000.0,2025-02
10735,2025-10-14,1185,Tablet,West,3,1000,0.0,Credit Card,Electronics,3000.0,2025-10
10736,2025-03-23,1146,Laptop,North,2,500,0.2,Net Banking,Electronics,800.0,2025-03
10737,2025-02-12,1047,Headphones,North,5,500,0.05,Net Banking,Accessories,2375.0,2025-02
10738,2025-04-15,1049,Smartwatch,South,5,25000,0.15,Debit Card,Wearables,106250.0,2025-04
10739,2025-01-01,1014,Smartwatch,East,5,1000,0.15,Net Banking,Wearables,4250.0,2025-01
10740,2025-03-02,1143,Smartphone,South,4,10000,0.2,Debit Card,Electronics,32000.0,2025-03
10741,2025-09-27,1159,Headphones,South,5,500,0.2,Debit Card,Accessories,2000.0,2025-09
10742,2025-06-29,1001,Tablet,North,3,10000,0.05,Net Banking,Electronics,28500.0,2025-06
10743,2025-08-12,1117,Monitor,West,4,5000,0.05,Debit Card,Electronics,19000.0,2025-08
10744,2025-01-06,1054,Smartphone,West,1,10000,0.0,Debit Card,Electronics,10000.0,2025-01
10745,2025-04-13,1118,Tablet,North,5,1500,0.15,Debit Card,Electronics,6375.0,2025-04
10746,2025-01-10,1003,Mouse,West,5,1500,0.15,UPI,Accessories,6375.0,2025-01
10747,2025-03-12,1144,Keyboard,South,1,10000,0.2,Debit Card,Accessories,8000.0,2025-03
10748,2025-03-31,1185,Tablet,East,5,1500,0.0,UPI,Electronics,7500.0,2025-03
10749,2025-08-14,1012,Headphones,North,1,5000,0.15,UPI,Accessories,4250.0,2025-08
10750,2025-06-07,1074,Smartphone,East,4,1000,0.0,Debit Card,Electronics,4000.0,2025-06
10751,2025-08-16,1016,Headphones,West,3,1500,0.0,Debit Card,Accessories,4500.0,2025-08
10752,2025-05-06,1200,Smartphone,East,1,1500,0.2,UPI,Electronics,1200.0,2025-05
10753,2025-07-28,1102,Tablet,West,2,10000,0.0,UPI,Electronics,20000.0,2025-07
10754,2025-04-07,1152,Laptop,West,1,5000,0.05,Debit Card,Electronics,4750.0,2025-04
10755,2025-03-15,1156,Mouse,South,5,50000,0.05,Debit Card,Accessories,237500.0,2025-03
10756,2025-04-25,1117,Tablet,West,4,50000,0.1,Net Banking,Electronics,180000.0,2025-04
10757,2025-07-10,1008,Smartwatch,South,4,50000,0.2,UPI,Wearables,160000.0,2025-07
10758,2025-06-19,1122,Headphones,South,1,50000,0.1,UPI,Accessories,45000.0,2025-06
10759,2025-11-03,1092,Keyboard,South,3,1000,0.05,Net Banking,Accessories,2850.0,2025-11
10760,2025-07-23,1164,Keyboard,North,2,10000,0.1,UPI,Accessories,18000.0,2025-07
10761,2025-02-25,1090,Monitor,North,4,10000,0.2,Credit Card,Electronics,32000.0,2025-02
10762,2025-07-27,1136,Smartphone,West,5,25000,0.2,UPI,Electronics,100000.0,2025-07
10763,2025-02-10,1186,Headphones,South,5,5000,0.0,Net Banking,Accessories,25000.0,2025-02
10764,2025-02-01,1060,Monitor,North,3,50000,0.15,Credit Card,Electronics,127500.0,2025-02
10765,2025-01-15,1178,Headphones,South,4,1000,0.0,Debit Card,Accessories,4000.0,2025-01
10766,2025-03-03,1028,Smartwatch,East,1,5000,0.2,Net Banking,Wearables,4000.0,2025-03
10767,2025-06-04,1101,Smartphone,East,5,50000,0.05,Net Banking,Electronics,237500.0,2025-06
10768,2025-10-11,1041,Tablet,East,3,1000,0.05,Debit Card,Electronics,2850.0,2025-10
10769,2025-07-28,1192,Tablet,West,4,5000,0.0,Net Banking,Electronics,20000.0,2025-07
10770,2025-11-16,1155,Keyboard,South,4,10000,0.2,UPI,Accessories,32000.0,2025-11
10771,2025-07-06,1191,Tablet,East,4,10000,0.05,Debit Card,Electronics,38000.0,2025-07
10772,2025-05-10,1145,Tablet,North,4,500,0.2,Net Banking,Electronics,1600.0,2025-05
10773,2025-05-07,1161,Smartwatch,East,4,1500,0.05,Debit Card,Wearables,5700.0,2025-05
10774,2025-10-19,1157,Laptop,East,5,50000,0.2,Debit Card,Electronics,200000.0,2025-10
10775,2025-04-24,1141,Keyboard,East,3,25000,0.1,Debit Card,Accessories,67500.0,2025-04
10776,2025-07-18,1046,Monitor,West,4,5000,0.2,Credit Card,Electronics,16000.0,2025-07
10777,2025-01-13,1035,Mouse,North,2,25000,0.2,Net Banking,Accessories,40000.0,2025-01
10778,2025-09-28,1134,Laptop,South,2,500,0.0,Credit Card,Electronics,1000.0,2025-09
10779,2025-03-30,1082,Monitor,North,3,1500,0.1,Net Banking,Electronics,4050.0,2025-03
10780,2025-08-03,1115,Smartphone,South,1,5000,0.15,UPI,Electronics,4250.0,2025-08
10781,2025-10-05,1197,Laptop,West,1,1000,0.0,UPI,Electronics,1000.0,2025-10
10782,2025-07-22,1047,Smartwatch,West,1,50000,0.15,UPI,Wearables,42500.0,2025-07
10783,2025-03-15,1153,Monitor,West,2,1500,0.05,Net Banking,Electronics,2850.0,2025-03
10784,2025-01-25,1194,Smartphone,West,1,10000,0.15,Debit Card,Electronics,8500.0,2025-01
10785,2025-04-11,1010,Keyboard,South,5,500,0.2,Debit Card,Accessories,2000.0,2025-04
10786,2025-06-25,1056,Mouse,East,4,1500,0.15,Credit Card,Accessories,5100.0,2025-06
10787,2025-04-27,1030,Smartphone,South,2,50000,0.0,Credit Card,Electronics,100000.0,2025-04
10788,2025-06-15,1109,Tablet,North,3,1500,0.0,UPI,Electronics,4500.0,2025-06
10789,2025-02-10,1005,Headphones,West,3,50000,0.15,Credit Card,Accessories,127500.0,2025-02
10790,2025-12-10,1119,Smartphone,West,4,10000,0.0,Net Banking,Electronics,40000.0,2025-12
10791,2025-04-30,1033,Smartphone,North,2,5000,0.0,Net Banking,Electronics,10000.0,2025-04
10792,2025-04-07,1118,Mouse,South,1,1000,0.15,Credit Card,Accessories,850.0,2025-04
10793,2025-05-25,1065,Headphones,East,1,10000,0.1,Credit Card,Accessories,9000.0,2025-05
10794,2025-08-04,1146,Tablet,East,5,1000,0.1,Credit Card,Electronics,4500.0,2025-08
10795,2025-08-17,1177,Monitor,North,5,5000,0.05,Credit Card,Electronics,23750.0,2025-08
10796,2025-11-09,1011,Monitor,East,1,1500,0.0,UPI,Electronics,1500.0,2025-11
10797,2025-05-10,1085,Smartphone,South,3,1000,0.15,UPI,Electronics,2550.0,2025-05
10798,2025-12-18,1026,Smartwatch,South,3,500,0.0,Credit Card,Wearables,1500.0,2025-12
10799,2025-11-14,1063,Smartwatch,North,5,500,0.2,Net Banking,Wearables,2000.0,2025-11
10800,2025-05-17,1086,Headphones,South,4,50000,0.0,UPI,Accessories,200000.0,2025-05
10801,2025-11-20,1059,Headphones,West,1,10000,0.0,Net Banking,Accessories,10000.0,2025-11
10802,2025-12-03,1027,Tablet,North,5,5000,0.1,Debit Card,Electronics,22500.0,2025-12
10803,2025-09-30,1177,Mouse,South,5,50000,0.15,Net Banking,Accessories,212500.0,2025-09
10804,2025-04-27,1161,Keyboard,North,1,10000,0.0,Credit Card,Accessories,10000.0,2025-04
10805,2025-11-02,1098,Monitor,East,1,10000,0.1,Debit Card,Electronics,9000.0,2025-11
10806,2025-04-04,1105,Mouse,South,3,50000,0.05,UPI,Accessories,142500.0,2025-04
10807,2025-06-17,1099,Laptop,West,4,25000,0.1,UPI,Electronics,90000.0,2025-06
10808,2025-07-22,1129,Monitor,South,4,10000,0.1,Debit Card,Electronics,36000.0,2025-07
10809,2025-12-07,1149,Mouse,North,1,25000,0.1,Net Banking,Accessories,22500.0,2025-12
10810,2025-05-29,1055,Monitor,North,2,500,0.0,UPI,Electronics,1000.0,2025-05
10811,2025-07-02,1006,Keyboard,South,5,500,0.0,Credit Card,Accessories,2500.0,2025-07
10812,2025-06-01,1197,Laptop,West,5,10000,0.05,Debit Card,Electronics,47500.0,2025-06
10813,2025-03-15,1095,Smartwatch,West,1,500,0.2,Credit Card,Wearables,400.0,2025-03
10814,2025-12-31,1133,Smartwatch,West,2,5000,0.2,Debit Card,Wearables,8000.0,2025-12
10815,2025-10-01,1102,Keyboard,North,3,25000,0.2,UPI,Accessories,60000.0,2025-10
10816,2025-02-11,1003,Tablet,South,1,25000,0.05,Net Banking,Electronics,23750.0,2025-02
10817,2025-07-31,1181,Laptop,East,1,10000,0.2,Debit Card,Electronics,8000.0,2025-07
10818,2025-04-11,1023,Smartphone,North,5,500,0.2,Debit Card,Electronics,2000.0,2025-04
10819,2025-02-14,1053,Mouse,West,1,1000,0.1,Credit Card,Accessories,900.0,2025-02
10820,2025-03-23,1165,Laptop,South,1,50000,0.0,UPI,Electronics,50000.0,2025-03
10821,2025-01-17,1083,Tablet,West,1,50000,0.0,Credit Card,Electronics,50000.0,2025-01
10822,2025-03-14,1145,Tablet,East,5,25000,0.1,UPI,Electronics,112500.0,2025-03
10823,2025-01-14,1085,Keyboard,West,3,10000,0.1,Credit Card,Accessories,27000.0,2025-01
10824,2025-06-06,1078,Monitor,West,3,10000,0.1,Debit Card,Electronics,27000.0,2025-06
10825,2025-08-11,1110,Laptop,East,1,5000,0.0,Credit Card,Electronics,5000.0,2025-08
10826,2025-05-12,1001,Mouse,South,5,1500,0.2,Net Banking,Accessories,6000.0,2025-05
10827,2025-12-04,1051,Laptop,North,3,1500,0.1,UPI,Electronics,4050.0,2025-12
10828,2025-02-16,1173,Headphones,South,3,25000,0.05,UPI,Accessories,71250.0,2025-02
10829,2025-04-17,1004,Monitor,East,3,50000,0.1,Debit Card,Electronics,135000.0,2025-04
10830,2025-04-18,1190,Mouse,West,5,5000,0.15,UPI,Accessories,21250.0,2025-04
10831,2025-09-22,1193,Smartwatch,South,5,5000,0.1,Net Banking,Wearables,22500.0,2025-09
10832,2025-07-24,1113,Mouse,North,1,5000,0.0,Credit Card,Accessories,5000.0,2025-07
10833,2025-03-20,1032,Smartphone,East,4,25000,0.1,Debit Card,Electronics,90000.0,2025-03
10834,2025-06-04,1034,Keyboard,South,3,1500,0.15,Net Banking,Accessories,3825.0,2025-06
10835,2025-09-28,1092,Smartphone,North,4,50000,0.05,UPI,Electronics,190000.0,2025-09
10836,2025-09-04,1095,Mouse,East,5,5000,0.2,UPI,Accessories,20000.0,2025-09
10837,2025-01-19,1072,Monitor,North,5,50000,0.1,Net Banking,Electronics,225000.0,2025-01
